label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
one_finger,0.0,0.0,0.0,-0.2228006528443104,-0.37875488485011966,0.048627058896386285,-0.2859207628162845,-0.8496219422543767,0.005889561777038212,-0.17608114682894158,-1.1913867745632896,-0.05815040223463565,-0.03033985868227241,-1.3662848021916478,-0.12554496200656134,-0.41986942410452277,-0.9903299206482229,-0.1292801701378029,-0.3860481618422922,-1.6286748729144074,-0.2076261273646029,-0.3739742946162978,-1.9936424075583772,-0.2359928548415735,-0.39168636159201753,-2.2732924278052975,-0.25723016070145505,-0.235728657482905,-0.9479501717508523,-0.2140618413422554,-0.016747814286930625,-1.5077903723157269,-0.31520121897701076,0.05518424586132101,-1.3127938267091097,-0.29200356979229697,-0.002268771501297083,-1.105348550723436,-0.26109003904192907,-0.004081457432973994,-0.8854312316650985,-0.2853484157857866,0.1636923102318664,-1.3944115670291646,-0.3416904530941308,0.21246296127363196,-1.212943823936294,-0.23677603114291354,0.1597298963407182,-1.0385038659365866,-0.15977277811472668,0.22309726966935972,-0.801037296746714,-0.35501812162366775,0.3242808081180033,-1.260698884761858,-0.3419177208558821,0.34874152788204243,-1.1148908826302906,-0.22825220353896133,0.3122829551536123,-0.9520388213978115,-0.1470290894599668
one_finger,0.0,0.0,0.0,-0.22740952287430563,-0.38473305799084656,0.040591765041131316,-0.30004737501248946,-0.8568232800034177,-0.011983532973211516,-0.1871543342775048,-1.20540498929461,-0.08563416994857276,-0.028723838178425425,-1.3881954694881358,-0.16173614567147104,-0.4287423598007502,-0.9904442158214611,-0.1497924092048274,-0.39852255306007106,-1.649076116851627,-0.23730995965783033,-0.383073376792439,-2.0211505894308908,-0.2677332034243183,-0.39605951418889634,-2.3063713270158592,-0.28897184518553265,-0.24285591146547064,-0.941057486106685,-0.23543961881731312,-0.021985390594816075,-1.5333809544170254,-0.3500597201580387,0.04904828044916712,-1.3362004883007668,-0.32658922660356193,-0.010924017086266115,-1.12432161787447,-0.29275355006003057,-0.0075496614355107985,-0.8777658261744367,-0.30794638680526387,0.16526144385636696,-1.4124594054570367,-0.37344423923602144,0.21312914332175312,-1.2295820004427669,-0.26560345028166027,0.1561013924108881,-1.0525369214477596,-0.1848146222227738,0.2257872218830694,-0.7954561305339434,-0.3796361121632458,0.3325238058532175,-1.2736343845253424,-0.3703905614133979,0.3573072633455168,-1.1278639943886464,-0.2550746496908769,0.31716168111889637,-0.963705836850384,-0.17224250229888075
one_finger,0.0,0.0,0.0,-0.22906917422027875,-0.3862547594848074,0.04129995938025465,-0.31390283018861015,-0.8689683214776636,-0.015372865434839355,-0.20828660422716655,-1.232884681749255,-0.09479615191162487,-0.05056562376564764,-1.4314928175871644,-0.17662476535708302,-0.45985098687771353,-0.9941944401842306,-0.1553383381272321,-0.4355361653364267,-1.6595792598340202,-0.2541096199875834,-0.42759864453582336,-2.0398142152325898,-0.29291740621942525,-0.4462169342370085,-2.334562708238428,-0.31986915347142464,-0.28043306387539607,-0.9273235278973778,-0.24784747586654826,-0.036220972285272525,-1.5537479104125773,-0.37791429640808655,0.0430981392454429,-1.35171762866642,-0.35816383633236926,-0.01704471834005048,-1.12426703344445,-0.3243939538762029,-0.04393619449531267,-0.8548121802457415,-0.32771046229401135,0.15446594986695159,-1.415540284575867,-0.4053951769249477,0.2053274499256728,-1.2285469891810468,-0.29532042267375297,0.14773841699326948,-1.045073421470144,-0.21098599272152355,0.1972793016574652,-0.7721468487338368,-0.40698534892906896,0.3231094359005978,-1.279698886342229,-0.4038868014092555,0.35232187110791996,-1.1244282781967598,-0.28605224129583456,0.3139448373166391,-0.9511632253384116,-0.20152367514050548
one_finger,0.0,0.0,0.0,-0.22367252770712173,-0.3805393614781805,0.046753935819069045,-0.3124803421309246,-0.8459477545937462,-0.007614982753030679,-0.20763355407836748,-1.1946918485381262,-0.0859417588581362,-0.04916133719634249,-1.3829064166789433,-0.1684688477685478,-0.4491112869054731,-0.9969901974579501,-0.14990807514665602,-0.4281291647809295,-1.6455760851001089,-0.25181140243813616,-0.4225006342310861,-2.0199976527223757,-0.29750225818650244,-0.4405414919178173,-2.3117981901663605,-0.3289769917191517,-0.27097009082018736,-0.931170781863197,-0.24391839800470508,-0.03510460991166957,-1.5471567724837796,-0.37447363435295494,0.041338292118664556,-1.3444573232171706,-0.35892689552645257,-0.018713320192169716,-1.1244513634071374,-0.3275358160710889,-0.03824767769885659,-0.8594212934539139,-0.3246435167225294,0.1533950926670926,-1.403264782996329,-0.4036492696117269,0.20301791613998194,-1.2100966015253438,-0.2983084057212402,0.14505255253958405,-1.0293102570565138,-0.21581099947377277,0.20184081606562065,-0.7747016117985244,-0.4040066566253041,0.3253815449874242,-1.2625626300620536,-0.40299951321298016,0.34994057334166445,-1.1040242650911172,-0.2873441015931814,0.30743034896808485,-0.934721332213718,-0.20246027707263145
one_finger,0.0,0.0,0.0,-0.2243742373199552,-0.3655305930163109,0.05429502115239472,-0.32252895922140074,-0.8057393355240438,-0.00010528621078681421,-0.22544416241996196,-1.133762787549262,-0.0798647969524963,-0.06124154946398612,-1.3130754763578434,-0.16428062337895663,-0.45833341995604454,-0.982681697691083,-0.1448474594318814,-0.43814101075660034,-1.6100847172529338,-0.24389564002771305,-0.43688360290574396,-1.9729754220128293,-0.28955714594992615,-0.4594918540614961,-2.253707705509172,-0.3219119470054719,-0.29695603462686004,-0.924079153915082,-0.24061344683595148,-0.04853975069542831,-1.5260520988869064,-0.36008734989985364,0.038810568481532234,-1.3284921816993973,-0.33849354811419974,-0.019477402689647084,-1.109998245668532,-0.3062548678478487,-0.07460577888013237,-0.8523177670048002,-0.32300150925305415,0.13315259476381627,-1.382892943259652,-0.39421015616352095,0.18762043152477817,-1.1957559070723032,-0.28885531492598226,0.12996891827309381,-1.014295803191448,-0.2092869325626801,0.160253371392517,-0.7639630849540884,-0.40318884000859895,0.2993437604746008,-1.242147990533049,-0.3997582019588807,0.3270077418430765,-1.0850898951020536,-0.28571018776348595,0.2826869204071846,-0.9113222576602288,-0.20334638021806764
one_finger,0.0,0.0,0.0,-0.2202152872299356,-0.36266068708153887,0.0692852080490269,-0.32373799343902987,-0.7950598655272535,0.020962612503326372,-0.23569451232274508,-1.127733135876486,-0.054935977450838926,-0.08028243955346105,-1.3188134327132943,-0.13525601511686508,-0.47743026305338376,-0.9730213683472673,-0.13295529250665744,-0.45979779557237827,-1.5905176629059157,-0.23270432712158606,-0.4561431515744993,-1.951624995471686,-0.28010559176186745,-0.47408771025393276,-2.231055258194493,-0.31275198189922376,-0.3208903014140923,-0.9179749594844167,-0.23313384185475194,-0.07211499420250474,-1.5227132648608601,-0.34822613009275577,0.02243505890495851,-1.324512305207703,-0.32222404321199194,-0.02982370901384961,-1.1108483168113552,-0.28796374912875294,-0.10121659519795567,-0.854663179649067,-0.3193150230862854,0.1111982808808515,-1.384734319884963,-0.38753513782050447,0.1683615526389077,-1.1954535620781321,-0.27987292497022503,0.11305039575343855,-1.0155903586382362,-0.19949821294417486,0.13241487594524085,-0.775791192972813,-0.4018894018449684,0.27677555643294527,-1.2486700326086433,-0.3936351814362456,0.30719005844597475,-1.0894362442657948,-0.27720756646580613,0.26471600368123427,-0.9175717949662079,-0.19386300456249955
one_finger,0.0,0.0,0.0,-0.22117715276055908,-0.36288994365419897,0.06626365278848012,-0.33120777819775077,-0.7932421488795652,0.01547962492464418,-0.2541626826218596,-1.139675632844231,-0.06311970091351458,-0.10590007630067107,-1.3437793242787859,-0.14627673462254803,-0.48962597900572646,-0.9609248723355519,-0.13471295293921523,-0.47153734565358213,-1.5824808482102728,-0.23281180776891192,-0.46842421809342577,-1.941226370501569,-0.2771249165400127,-0.4870393711730265,-2.2198617850366116,-0.3082070144741771,-0.33760949823554487,-0.9112695504384642,-0.23581270776788724,-0.08684226172696864,-1.5196936519048754,-0.350011968476644,0.010912068237153539,-1.3276375516706045,-0.32463691697356445,-0.04003437051356629,-1.113631340149476,-0.2922383322582404,-0.11925053200575762,-0.8524250658258735,-0.3232659410869761,0.09454622139450297,-1.384132506049115,-0.39261723121509456,0.1568531387270508,-1.1984876239535844,-0.28758948050133204,0.10259036304592914,-1.0190235060738346,-0.21018002027663973,0.11602242743414624,-0.7798113342414726,-0.4075578689786087,0.2582953563335919,-1.2535916064435144,-0.40326857033252206,0.29343145620915057,-1.0974495755373102,-0.2912973953894962,0.2533129775122047,-0.9254092233471793,-0.211484759406629
one_finger,0.0,0.0,0.0,-0.21335505244608913,-0.37409108098297167,0.07226318101943657,-0.3195864018102018,-0.8055468623926926,0.02328930244647241,-0.25524488976919396,-1.1577379077815502,-0.05408229735572906,-0.13239940895871735,-1.369310259208366,-0.1367988455961312,-0.4850490459083152,-0.966570059284537,-0.1331025562342255,-0.4642418802764246,-1.5875170774419967,-0.229659404361322,-0.4620094911694249,-1.9398099484658886,-0.27382896967963527,-0.4825059130530207,-2.2139615512820625,-0.30527506450746006,-0.33615814770897745,-0.9116413992348563,-0.23644800470712948,-0.0736941715387187,-1.49992771955398,-0.3442165042018434,0.022465092627938395,-1.3115570663957339,-0.3188812014863708,-0.03268414783064082,-1.1084166801163542,-0.29072509668854074,-0.12217621552207882,-0.848722687261707,-0.325397979428063,0.10727167629545015,-1.3671039535152667,-0.3919824142624534,0.16665570948200253,-1.180112711669064,-0.28789332201620116,0.10822259229356151,-1.0067084204444319,-0.2143090958291037,0.10838097379238976,-0.7747907553732033,-0.41054534039016366,0.2627915236563549,-1.2326105981848674,-0.4073640103512494,0.29861784505480216,-1.0739384197728585,-0.29741188707444227,0.25580104333000414,-0.9055536809117238,-0.22001733496526737
one_finger,0.0,0.0,0.0,-0.21141350053084837,-0.3647052800598759,0.07093932559257612,-0.32691012154625065,-0.792510505198618,0.021934610522718664,-0.2663993972193566,-1.1521496852035578,-0.053183784651940805,-0.14259862111710825,-1.37578556091499,-0.13280060644738972,-0.49281984298020287,-0.9651917947072813,-0.14117474089518042,-0.4701748026321447,-1.5840750953965879,-0.24135763090691859,-0.467546387196852,-1.938571283865937,-0.29094289967011105,-0.4898437931721462,-2.2150850313871566,-0.3263055849590885,-0.34347012489686934,-0.9077179093947405,-0.24099060203122172,-0.08885547050229399,-1.5047243355995397,-0.346113816483944,0.010965399190015579,-1.3138876693405106,-0.32045465505899867,-0.04385148602965159,-1.1122415088579225,-0.29385943971615147,-0.1319708703932781,-0.8488954273987737,-0.32604423506035446,0.09268444155598653,-1.379400958391735,-0.38748995230257643,0.15313100643311373,-1.1885103682371818,-0.28226982774710563,0.09571753585537282,-1.0110912653523505,-0.21015412251682225,0.09380074108763028,-0.7816178783027932,-0.4073804115269142,0.24455972023685424,-1.2351448016064284,-0.4009193115289201,0.27935398899980884,-1.07243419016873,-0.2912642274202322,0.2351155490902405,-0.9047431078250062,-0.21524592067821896
one_finger,0.0,0.0,0.0,-0.20624804569530428,-0.36878795958913296,0.09782128687694111,-0.31994255405606825,-0.780045879026778,0.06178656626363279,-0.2715855780649319,-1.1319186104546965,-0.003550259430567529,-0.16411588053124748,-1.360144269598609,-0.0758654992237536,-0.4820140168308882,-0.9646332695659273,-0.12662882569665457,-0.4574313641139878,-1.5675605014831526,-0.21489690705013592,-0.4531443377430905,-1.9093695007081481,-0.25677819286196324,-0.47321395051937815,-2.174857615071236,-0.2863617941516045,-0.34145563853004457,-0.911299460061617,-0.23008985420362368,-0.08001578999891402,-1.4711095783081516,-0.3104334649964097,0.01989421938243583,-1.2880694737256655,-0.2737556544234071,-0.02897680265609008,-1.1019953453336704,-0.24648970340119558,-0.13683356681296382,-0.8521184686935096,-0.3160194259163586,0.09530259284166945,-1.3529883171830654,-0.35935345255614026,0.15198971322116578,-1.1682665931990093,-0.2539127446562761,0.09722199224608527,-0.9966227693714773,-0.1877602795462248,0.0823557168207341,-0.785530997937788,-0.395292827524944,0.24140847666251714,-1.2242466244875685,-0.37821047924317264,0.2719681097086855,-1.0649884423340485,-0.2690249967533857,0.22470847617398174,-0.8955697000383023,-0.1957907169490389
one_finger,0.0,0.0,0.0,-0.20242094905966135,-0.3701902157314778,0.12005129280594537,-0.3079118274493199,-0.7760919457168032,0.0938721114934893,-0.2554647550229226,-1.1175445063953928,0.035293675761192786,-0.14691036860625975,-1.3445016341820033,-0.0320156505930324,-0.47151710380975037,-0.9666871525555011,-0.11226071368093042,-0.44619177145175376,-1.564871203450095,-0.19270337324955894,-0.4408021831970229,-1.9017331878399972,-0.23235767381657707,-0.4591723993613368,-2.1643105490008616,-0.26125549638619244,-0.3356260412802035,-0.9159009053063514,-0.22018331470296532,-0.0741467282469318,-1.4619419099575148,-0.2816953847874542,0.027651656001402066,-1.2786306738947157,-0.23844183349761638,-0.01800728338704931,-1.0974702587708236,-0.2125270852866033,-0.13564277853705198,-0.8588126261300522,-0.3086712580102642,0.09717068706861183,-1.3509523930889709,-0.3328337023891968,0.15225675057798294,-1.1641795426562995,-0.22463042787589116,0.10008924105882129,-0.9924539192472128,-0.16352823936773792,0.07897524336176001,-0.7939075392567058,-0.38894825799591004,0.24167866463180465,-1.2248730514530317,-0.35863323891668264,0.27126097209053335,-1.0637549964997706,-0.24822055635325113,0.2242146850400971,-0.893622041877835,-0.1781040615021407
one_finger,0.0,0.0,0.0,-0.20159122185588244,-0.3793578226424428,0.10940937410525217,-0.3048740703637628,-0.7907354809575291,0.07601084362260921,-0.25049208161404307,-1.1344593454338334,0.011486332303470358,-0.13896473835758702,-1.3559436870196147,-0.061643676494973675,-0.4656527508293292,-0.9722690707578132,-0.1270795918064643,-0.4349727957229261,-1.5755063481153333,-0.2124760537630139,-0.42857961628188584,-1.9125981102573124,-0.25306873460478896,-0.4475594596880435,-2.178026611618147,-0.2826912965447532,-0.3266904642202623,-0.9156508421829007,-0.23421544739255373,-0.06056934390249667,-1.4645225575057856,-0.306109846765432,0.034754393384548846,-1.274280847311773,-0.26380121778128807,-0.01502811514144352,-1.0896345175903566,-0.23650153432984605,-0.12610997569179547,-0.8534975461489867,-0.32270662125689875,0.11085090583975754,-1.3468629008508293,-0.35441539133605326,0.15992436869373394,-1.1571387547694119,-0.2445200851288653,0.10393194892857961,-0.9850002652981912,-0.18050494659220753,0.08903867995574218,-0.7844923485259196,-0.40421846390275806,0.25179199867940566,-1.2181561557139586,-0.37861905272658447,0.27697390772946096,-1.0566133878220998,-0.267814484933857,0.22753501175856206,-0.885203558011056,-0.1967508605470182
one_finger,0.0,0.0,0.0,-0.20301416325687982,-0.3735864998813955,0.09992682200953973,-0.3133414061189155,-0.794050789201911,0.0602769029178062,-0.258649408858082,-1.1454882917515903,-0.008790465034098574,-0.14770580435157557,-1.3717992845214098,-0.08500517019706909,-0.48034583038888834,-0.9683184369883061,-0.14131030824648336,-0.45176561697129786,-1.581270019334112,-0.23351053412442158,-0.4448970190288208,-1.925432739256069,-0.27731515360178266,-0.4649330605315385,-2.196729058791342,-0.30926767559533447,-0.3426755718929004,-0.9063966506297563,-0.24701935987900475,-0.06968926056898675,-1.4739572186909409,-0.32868744867222094,0.031239181891105975,-1.280814909358661,-0.2868004919740751,-0.020224840320614692,-1.0914172549214436,-0.25858521399374446,-0.14090830115816835,-0.8424866971276381,-0.33485985874192287,0.10437964507796324,-1.357485873152736,-0.37517611243712695,0.15896052572049527,-1.1651253574771854,-0.26239678433553865,0.10100401170385925,-0.9876499941593319,-0.19503409010799808,0.07556563931247003,-0.775686468634489,-0.41665825165674064,0.24759877416393972,-1.2218102449593224,-0.39806228277012484,0.27649543378980257,-1.0577138693676482,-0.28765216853756065,0.22441703859792078,-0.8840915431497329,-0.2164492081636953
one_finger,0.0,0.0,0.0,-0.1913142616254972,-0.3790191167168915,0.10628243411687352,-0.2935541005983304,-0.7866286607951467,0.0783509917657198,-0.24062868598775178,-1.1216485417242035,0.017114509509575347,-0.12869188666317266,-1.3418079650523231,-0.052190608388630065,-0.45476158940782696,-0.9733729322993464,-0.09925505833235142,-0.4178281555296039,-1.5691837649652316,-0.18085090071449247,-0.4101669988970221,-1.905497784061285,-0.21990835423960034,-0.4271726785550652,-2.169021495598741,-0.24847997499458838,-0.31972205432223516,-0.9246150007495592,-0.20703842244584086,-0.05437658413380783,-1.4630203349216593,-0.284145386762442,0.042014963692942386,-1.2774363168206864,-0.25130631098645434,-0.006095959685431957,-1.0943555417824493,-0.22605494709604407,-0.11998036202947589,-0.863952411223785,-0.2980086119332707,0.1163333118265786,-1.3446126011137556,-0.33910590460320233,0.17086570907491047,-1.1556399218762694,-0.23913657884270748,0.11597149403913816,-0.9890305056827039,-0.17624101317723978,0.0970928895783646,-0.792447226843541,-0.3822774974302883,0.2640680219328379,-1.2151778306567067,-0.36544535630362873,0.29313807105485934,-1.0570066874816095,-0.26141686439825423,0.24537580845347304,-0.8919059418199169,-0.19133948975647794
one_finger,0.0,0.0,0.0,-0.2029469652117035,-0.36852196735186227,0.08949386600658929,-0.30660549661258385,-0.7859381120287104,0.04878543756793556,-0.24318708757113258,-1.1259368853423115,-0.02214516507874182,-0.11868064116321383,-1.3344822208437366,-0.09987049158224363,-0.4707792019674343,-0.9767566589734452,-0.12771695043309697,-0.42429422390945926,-1.581603499336438,-0.22102275268233387,-0.41201682645126986,-1.9238586505004318,-0.2661674757617195,-0.42731743558354746,-2.1909971796577747,-0.2984955884283356,-0.3362290544275978,-0.9129732385192278,-0.23114906166029867,-0.05182145730689035,-1.463679900519294,-0.3230049273394064,0.043211402019273135,-1.2802540431249307,-0.29199860218092055,-0.013875267452545916,-1.0977411480621244,-0.26706668044749804,-0.13474610103511087,-0.8436009913674053,-0.31872471923223833,0.1202346354223856,-1.3373361267148236,-0.3737990541377858,0.1729446383381452,-1.1522291097949058,-0.2732712547507473,0.10943066943277449,-0.9844073973392257,-0.20795622719743656,0.08266461182873557,-0.7693035070269588,-0.4006922770082077,0.2651327635570738,-1.2026926502806534,-0.3922782062015536,0.2940064677057942,-1.0401273500543142,-0.287721740528131,0.23921199554049313,-0.8696019503463153,-0.2170281551606642
one_finger,0.0,0.0,0.0,-0.18934570846097093,-0.3709379503095855,0.10152897103421196,-0.28721522769219693,-0.7785632270791337,0.07208272590806857,-0.22919690038454427,-1.1180912595995662,0.012476267009460308,-0.1127670198578036,-1.337927024673549,-0.05436712529461195,-0.4526249518425158,-0.9744688429661112,-0.1093728665580927,-0.4009865030407796,-1.5711204319549148,-0.19162416293663306,-0.3881311728458487,-1.9059387212018328,-0.23128723354495356,-0.40347889932853703,-2.168839295769882,-0.2603648831236862,-0.3149810800527908,-0.9254002440407486,-0.21076362954290848,-0.03954248317148429,-1.4564387544727342,-0.28530573714865914,0.0550077720400657,-1.2666134602703563,-0.25037447579459077,0.0028169520072239156,-1.0863653852205313,-0.22518807055321038,-0.1171552785295603,-0.8684248683070059,-0.2950021156683137,0.12906716136434646,-1.3386694980908296,-0.3304106287143303,0.17827371489718866,-1.1468157920641404,-0.22886630216628,0.11857696033932011,-0.9813894224558398,-0.16743015867167582,0.09401846046909339,-0.799395232721497,-0.37320898803598085,0.2677390590959167,-1.2024821345856822,-0.3513539316624606,0.294918696508254,-1.0373378164277582,-0.2475488939466051,0.24447890494826421,-0.8748017371175678,-0.17911645255516173
one_finger,0.0,0.0,0.0,-0.19154877668599385,-0.3703462966552898,0.09312671331205592,-0.28312188922054465,-0.788389916425024,0.06040928330872706,-0.21235130061426885,-1.1230410663478883,-0.003588698595219594,-0.08355917694096023,-1.3247613013495947,-0.07454651999179679,-0.44153610097174134,-0.98244970341591,-0.1026366117965657,-0.3794347708531528,-1.573377637264633,-0.18241422588416728,-0.36082367410005645,-1.9050450729197734,-0.21862190207189122,-0.37260626712906647,-2.1638788890795833,-0.24594151671093437,-0.3072594118218588,-0.9291893572277463,-0.20542344623137113,-0.01894867249869191,-1.4525850061327106,-0.2874999000450013,0.07247082960775071,-1.266364614121485,-0.2572533947567595,0.01500241448065491,-1.0868663613227711,-0.23269573845466338,-0.11100220011716679,-0.8653926820575828,-0.2926106903464076,0.14893969190372947,-1.3332349666387826,-0.33838803610793383,0.19823823543292404,-1.1458948708854584,-0.24092469804791858,0.13275184555357025,-0.9824594953157098,-0.17868416995373954,0.09935106334296803,-0.790245726234567,-0.37463134563102274,0.28676288476232525,-1.200540036502798,-0.36091671897246613,0.31263797998310067,-1.0376199596600102,-0.2594875696945013,0.2555794782613709,-0.8718220434660827,-0.19124632060555527
one_finger,0.0,0.0,0.0,-0.18961734427577503,-0.3626989631224515,0.08580131732700008,-0.279610651816178,-0.7876716156002194,0.0546466436613168,-0.21018106498033684,-1.1221295222950756,-0.007926477146566102,-0.08663304896367971,-1.3275138887609932,-0.07522104976845204,-0.4422392641463658,-0.9820997185568784,-0.08405908405033051,-0.38778181526208716,-1.5655486283411573,-0.16664533529610873,-0.37016830534847306,-1.9003021621567664,-0.2072452325930199,-0.3793160193420482,-2.161812288982994,-0.23683447414187078,-0.31543280455152256,-0.9308179279603085,-0.18460804641303916,-0.027028245861686246,-1.4505517389099798,-0.27262091587252,0.06130135611928581,-1.2646768230804375,-0.2507640689313282,0.0002542950796798859,-1.0843030685885269,-0.2286429272231001,-0.1249303970384632,-0.86855854118812,-0.27195257313212207,0.13735267531832615,-1.3321457439444475,-0.3222593942114493,0.18688058135676067,-1.144458036307616,-0.23054721616969956,0.11909518553896412,-0.9840817171950698,-0.1694537474901354,0.08065178142461234,-0.7932168967705505,-0.35548753714031184,0.2776516827609891,-1.1965385898093768,-0.3456818740207728,0.3047263514136751,-1.0327134088297134,-0.24881181178750117,0.2450240968130817,-0.8704428459110483,-0.1820505354654078
one_finger,0.0,0.0,0.0,-0.19186479526224287,-0.35023938235604396,0.07802633813232802,-0.2845535984855328,-0.7805402558647656,0.04260610227700238,-0.217123375591206,-1.124628125940552,-0.023370157934721452,-0.09410679681642384,-1.3332328702545075,-0.09461956683535239,-0.4512167585453545,-0.970693100796441,-0.0904087070037466,-0.39772910031804437,-1.552849962850345,-0.1741984929972656,-0.38288572369137197,-1.8883531453020923,-0.2132433535920069,-0.39524791124125236,-2.1517988038189495,-0.24241505316133916,-0.3270601982794403,-0.9256769592469474,-0.19014150998858304,-0.039358193660758774,-1.4453788041991402,-0.28455916725368763,0.05172259907346241,-1.255808358056393,-0.2619553087818734,-0.008258242193357218,-1.0761509195420749,-0.23788481359041072,-0.13939639485779584,-0.8686980252824674,-0.2776815446677812,0.12680432882340117,-1.3276321072612687,-0.33442898170730845,0.17878779651866436,-1.1365981114241541,-0.24139092503160078,0.11133623418744393,-0.9793564326373463,-0.1781943025555975,0.0653695286203685,-0.7974950378991379,-0.3623101848247224,0.2657612271887698,-1.1988855300271166,-0.35795705958289914,0.2951968224629453,-1.029545349597437,-0.2626205177732415,0.23645175038432523,-0.8683429274617993,-0.19658269313622395
one_finger,0.0,0.0,0.0,-0.20857865148185303,-0.34773580560778033,0.08225187410578691,-0.31356384032495727,-0.7718237069070845,0.04378706391589003,-0.244519696757554,-1.1136499322750129,-0.025867711908804946,-0.10845616704646542,-1.3186556245744738,-0.10118676686546715,-0.47851082407453577,-0.9562217499486172,-0.10153037117270347,-0.42584211913528547,-1.552330538358134,-0.18462034048234438,-0.41038982586233963,-1.8900731746652535,-0.22161540569608737,-0.4214960861331795,-2.15379598643873,-0.24961567908175694,-0.35225233050729426,-0.9136287415714945,-0.20297984684856535,-0.06043955887695711,-1.4443005406399168,-0.2938138910266267,0.033030962457008796,-1.2582215030719912,-0.2662766100774512,-0.02707510411885255,-1.0786356572708353,-0.24093852054589565,-0.1583530193092169,-0.8596571208776371,-0.29095830278322227,0.11217956025598207,-1.3334559162326687,-0.3464686702456954,0.16738969402456108,-1.1437147465409714,-0.2514149516067857,0.10076614874261121,-0.9805509799579042,-0.18794043154404133,0.052919669978879286,-0.7933049609972311,-0.37520685576281126,0.2553459926582349,-1.2113042111906602,-0.37077536535854955,0.28932040000182185,-1.0454679146381596,-0.2742978551097035,0.23338733708923703,-0.8782923323373455,-0.2076537988429308
one_finger,0.0,0.0,0.0,-0.18930550641882782,-0.35409694425604443,0.08525882679023213,-0.29207505763164116,-0.7707039252664484,0.05367607013902184,-0.2350201614391982,-1.1058914876181563,-0.009688411748013246,-0.11815077028187419,-1.3176636338174545,-0.07909598338521494,-0.4635053132897262,-0.9685842071836677,-0.08475430281913353,-0.4102519296374129,-1.5457630069780834,-0.16758045323340273,-0.4008970358727155,-1.871207681820644,-0.20863059250069477,-0.41728490743567054,-2.1287454891613233,-0.23928685768621927,-0.3428010041749907,-0.9209523925162876,-0.18529479824092135,-0.057667688040644025,-1.4401870415155662,-0.27614241699668307,0.03838090873389845,-1.2529533893642786,-0.25444056969967965,-0.011736676070351925,-1.0790656204814326,-0.23216876492018326,-0.1583245561425727,-0.8639467064546791,-0.2728602449492404,0.10851863550027376,-1.3266953092167322,-0.32746747592972314,0.16180398777772764,-1.1325901986503881,-0.2375012692862186,0.09967506013880856,-0.9771324020274478,-0.17711347929043333,0.044999132534077,-0.7923408175854039,-0.35671948632945943,0.24812753721220854,-1.1950837122951243,-0.35164108464022065,0.2775437011140714,-1.0263901864678975,-0.2584581099248654,0.2231363339070567,-0.8663660249550211,-0.1940167401676872
one_finger,0.0,0.0,0.0,-0.1899879319815428,-0.34987396850188823,0.09543482311352443,-0.2936631377382823,-0.7593966169262213,0.06809088208047673,-0.23093154109833255,-1.086693686932727,0.008163140512614764,-0.10519484596407638,-1.2953109819267616,-0.05848043558674606,-0.46140192039516037,-0.9654093253856975,-0.08305938419847066,-0.412451765058089,-1.5455494409801793,-0.16142838825851985,-0.4021943724958716,-1.8694693472872481,-0.19946137549968668,-0.41700067079092534,-2.122773554676729,-0.22746691024570617,-0.3449552272188276,-0.9205326069954228,-0.18337287332813795,-0.0530208501118324,-1.4362419330867067,-0.2639934316277952,0.040862416979554825,-1.2468677707417062,-0.23662613742311622,-0.013128446683736307,-1.0715619047395069,-0.21281289191729458,-0.16022594662791784,-0.8645033557105376,-0.2691071949937957,0.10983150120205944,-1.3307954034196892,-0.31511541702346546,0.16268686719277278,-1.132665843438882,-0.22211872097685956,0.09833273928170679,-0.9691188880258261,-0.16193887935045181,0.040972103860988214,-0.7935452429630838,-0.34980007808089814,0.24566892741787708,-1.193402092635713,-0.33753139174904934,0.2758493920691446,-1.0195061799594172,-0.2408152672042293,0.2200990077578166,-0.8547548148982742,-0.17489968096227995
